s,RMSE_train,RMSE_val,RMSE_both,RMSE_test,RMSEw_train,RMSEw_val,RMSEw_both,RMSEw_test
0.9161881571501321,1.4942768900929255,0.25465715140529255,1.3003958849152117,2.010721441857543,0.749396078904432,0.2637132712514202,0.5885653340657111,2.3766705657739498
0.9775618693708348,0.5995183660541484,0.19822029008041353,0.5285967524467363,1.190583819967194,0.5489494270021922,0.20045929387412467,0.4325889320140923,1.398113239641224
0.989680853209316,1.4857125486774974,0.3183847644803432,1.2965388637721769,0.10150818555386844,1.0091867516763215,0.3212587393497126,0.7862547425291749,0.11684055524632461
0.9989998675250229,0.2879576629003886,0.6531569395156526,0.4108726881799212,0.9030151714758093,0.2061668056275377,0.6680088109917784,0.46804501555805367,0.9661996223489441
0.9168513390307957,1.5078524798810609,0.25470329393584806,1.31209956638953,2.012776130429876,0.7571415735829498,0.2637368302893603,0.5941215209375028,2.3793552746595834
0.977965533920959,0.593952106729823,0.20271043164059163,0.5242914757804553,1.0471405402196587,0.5347174922492773,0.2032950434882041,0.42303183255270743,1.234766687773543
0.9896981563320731,1.4853846092007048,0.31839003802205695,1.2962573175846976,0.10161445342354479,1.0090223970923435,0.32126224553208677,0.7861366705213791,0.11701139688681708
0.9989998675250229,0.2879576629003886,0.6531569395156526,0.4108726881799212,0.9030151714758093,0.2061668056275377,0.6680088109917784,0.46804501555805367,0.9661996223489441
0.5701686604912226,1.2074753212161033,1.3367560572937005,1.2410483426651173,5.851298789125232,0.9282247061461878,1.3965699636549411,1.1566169067239571,6.713652553926292
0.8817468081462996,1.1098163841948823,0.31661089863563696,0.9741243694552557,2.2898197189978227,0.5386865724619957,0.3320333347870721,0.45988298802288924,2.683211430695482
0.9783711157328033,0.5907035699148149,0.21538852452308957,0.5227998787225974,0.9055548018224404,0.521863889769903,0.21507872586709478,0.4164976631830428,1.073355149268134
0.9989998675250229,0.2879576629003886,0.6531569395156526,0.4108726881799212,0.9030151714758093,0.2061668056275377,0.6680088109917784,0.46804501555805367,0.9661996223489441
0.8863187702677325,1.116383594886428,0.30461721262781727,0.9787861106524284,2.2347033170198705,0.5415311082717187,0.31913599646889096,0.4577646811746448,2.6208611521354674
0.9426896775507404,1.5791990100052045,0.5110616768960836,1.3913563592264602,3.171029569800772,0.7669853048975767,0.5374335673624347,0.676252715712484,3.6957852702549476
0.9790008762898604,0.5910770935272087,0.246808466324471,0.5265740511554579,0.6929422468278323,0.5054130854949571,0.2464544579272122,0.4126671960930835,0.8304126024548397
0.9989998675250229,0.2879576629003886,0.6531569395156526,0.4108726881799212,0.9030151714758093,0.2061668056275377,0.6680088109917784,0.46804501555805367,0.9661996223489441
0.5555838629568881,1.1889659475845,1.4354383463430793,1.2551096808984927,6.138654270491318,1.020728679229162,1.4989241921197414,1.2525227605340858,7.034070659920875
0.8812079754348853,1.1097469929200896,0.3180821434941463,0.9741848570357612,2.2965807638353124,0.5387002176277712,0.3336110908692488,0.4603910548076454,2.6908803047643124
0.9786567128359169,0.5900024171099758,0.2282226642329452,0.5235662846177368,0.8078709431264538,0.5138283559016139,0.22771985468120992,0.41380603694467666,0.9618430096870166
0.9971071027326606,0.2321224634147576,1.0106458447651192,0.5437704664547118,1.947371137920987,0.21562757885899245,1.0375823314371675,0.7049645885759452,2.1381945896081556
0.91618782964642,1.4942830065710844,0.2546554150941465,1.3004010717912564,2.0107089415892694,0.7494001059022358,0.26371127858090787,0.5885678286793578,2.3766565192563713
0.9775618693708348,0.5995172212041798,0.1982203240217736,0.5285957816857962,1.1905853155528325,0.5489487666007711,0.20045934261264603,0.43258847034622494,1.3981149822402854
0.989680853209316,1.4857116432353037,0.3183848370688744,1.2965380899818661,0.1015082371821969,1.0091862018768467,0.3212588130964222,0.7862543586334851,0.11684063159216468
0.9989998675250229,0.28795768331139476,0.6531569572801034,0.41087270596748865,0.9030152027421273,0.20616681757917468,0.6680088294717684,0.46804503005479936,0.9661996593332779
0.9168513390307957,1.5078652325385384,0.254701585454898,1.312110476074836,2.0127646098631513,0.7571494071755371,0.2637348539197151,0.5941267544803744,2.379342511668072
