s,RMSE_train,RMSE_val,RMSE_both,RMSE_test,RMSEw_train,RMSEw_val,RMSEw_both,RMSEw_test
1.0066228612848463e-05,38.13926692530454,19.797177808143555,34.48213768132095,58.97772136054334,29.366957563031605,24.44035102530518,25.874759377953193,65.92675358905898
0.938795496847949,1.3914665518449854,1.623337952998144,1.4528889514024352,6.84072266716154,1.0114095379118955,2.082081692043399,1.3543670569179695,7.8481998603473935
0.9808300058483875,0.4313683937795046,0.27012122705784064,0.397252088603549,1.2899695866951204,0.4258768264630388,0.3286329818940492,0.3689891450602363,1.52353118972851
0.9887831091815652,0.3438272271506578,0.2710602137102639,0.32716169695950803,1.3133077378087117,0.34030512728078555,0.329518026361852,0.315418585779637,1.5538817751725365
0.9990180519418397,0.1570813552836273,0.5699025836886619,0.31572094283412594,0.466282159983357,0.153187068718033,0.6455926567377337,0.40124039924068367,0.4541912592898654
1.0066228612848463e-05,38.13926692530454,19.797177808143555,34.48213768132095,58.97772136054334,29.366957563031605,24.44035102530518,25.874759377953193,65.92675358905898
0.9389051026423536,1.3901442635823371,1.6233440976958773,1.4519409200303715,6.840099323331143,1.0116632473494045,2.082074104985932,1.3544757041036115,7.847419201466313
0.9816490965237799,0.3932370913314563,0.27526803430098246,0.36732252778301877,1.1225996509944673,0.38826017378843797,0.3220145604456236,0.34598242944456803,1.3335334146789535
0.9879345362921682,0.3222193165209163,0.27614666143354116,0.31134444544739975,1.1404201800549765,0.32066374870166364,0.32301378508104006,0.3048965383712008,1.3566784453640444
0.9934694203061943,0.40048399569290544,0.28662668813354675,0.37528042541886275,1.2756816094646368,0.27726678711708946,0.33432347899503606,0.2846694995053665,1.520910334614891
0.9990205613786224,0.15734888862388993,0.5699047229250093,0.3158218170628513,0.46629142950037256,0.15332033741995152,0.6455901375833659,0.40126992487440777,0.4542108758603263
1.0066228612848463e-05,38.13926692530454,19.797177808143555,34.48213768132095,58.97772136054334,29.366957563031605,24.44035102530518,25.874759377953193,65.92675358905898
0.9859965092516555,0.29349191019811327,0.3040522877548279,0.29616647615566166,0.8646236339801006,0.2934059465876716,0.3396159564879084,0.30049942452971284,1.0412402232491005
0.9989114348394361,0.14575692333993367,0.5736767856650855,0.31334650162753874,0.47485001128667653,0.14743858652317254,0.6502116017341859,0.40250883774584467,0.46309979544471475
1.0066228612848463e-05,38.13926692530454,19.797177808143555,34.48213768132095,58.97772136054334,29.366957563031605,24.44035102530518,25.874759377953193,65.92675358905898
0.9378597200400391,1.4026321062641391,1.6237991741513533,1.4610480081924622,6.8475608123286955,1.0097031734208035,2.08278086193031,1.3539250250527386,7.856557584252929
0.9866627173506531,0.29887889458953637,0.29493007218677636,0.29789690368850413,0.9344955287765822,0.29858141159900964,0.3323840024496411,0.2994529144155969,1.1213569615365475
0.9937288693767038,0.4036250644731383,0.29921125279827304,0.38022686573873204,1.1441995668496332,0.2624033757073744,0.33880199108931947,0.2819131719313231,1.372020633611882
0.9989914765547717,0.15418935445319618,0.5701387314690047,0.3147567006521436,0.46678129748909075,0.15174109043830947,0.6459212887465156,0.4010900184587871,0.4546322651158546
1.0066228612848463e-05,38.13926692530454,19.797177808143555,34.48213768132095,58.97772136054334,29.366957563031605,24.44035102530518,25.874759377953193,65.92675358905898
0.98569117276792,0.29288388376648367,0.3071599817969908,0.296516224851254,0.8424896323497014,0.29279589329997213,0.3422635197109985,0.30153520170828657,1.0157942542682283
0.9988110913377768,0.1403892783264672,0.5839865679667822,0.3162543973428424,0.49888889275563103,0.14424036162808399,0.6624634478898889,0.4086163766341026,0.48892103749527843
