s,RMSE_train,RMSE_val,RMSE_both,RMSE_test,RMSEw_train,RMSEw_val,RMSEw_both,RMSEw_test
0.44563254372969835,4.201457274739339,0.17440332241435066,3.6398025809703367,1.6420155893736135,2.5578527057063245,0.198096018016037,1.9222959150168386,2.0319909373815026
0.8906099640085152,1.4002821432798747,0.1346625649160162,1.214610136949837,0.9127999612987471,0.8663685130221503,0.14632878171996433,0.6561071697976787,1.1347584950100424
0.9850399201244752,1.4215433017826855,0.8325957389451285,1.2996140270253074,3.0009730773520547,1.1031656318070036,1.0378805114385468,1.0059464404625424,3.439263514811254
0.9969218428872253,0.4565450541930258,0.13073545987864307,0.4007654225267843,0.7191144841972288,0.3313295437585408,0.14542067688723614,0.2636253220159384,0.8854926718429093
0.451967849400726,4.220072808726624,0.17742673389126756,3.655956698412662,1.5407781139806669,2.578489009572906,0.19392561448659779,1.937823246454362,1.9156990009072374
0.8901329554307775,1.429000737709848,0.1357982543614506,1.2394759647795588,0.8638897140520047,0.8889377382261358,0.1447262309461644,0.6729438963464083,1.0789762122980264
0.9850407774531349,1.421528050488598,0.8325957444466145,1.299601514986812,3.000975327688411,1.1031559667366229,1.0378805028183011,1.0059404777395304,3.439266408652406
0.9970128615439993,0.42342127934688395,0.13270961245368681,0.37266576442861193,0.6600105471430573,0.30642408455835707,0.14275271904531386,0.24638970369493632,0.8186454924983174
0.1945091688390797,3.792254590677245,0.855223701540386,3.3120709702229836,4.320055272705047,2.090052589295682,1.095845410419076,1.675458365583056,5.074175122570418
0.9098935510998456,0.49697162071268763,0.7265323137872655,0.5631837698300521,3.014623437199841,0.2955834142115202,0.9135447153860203,0.5469713524439955,3.4989506031786903
0.9859243426457135,1.4123466281642443,0.839478877408158,1.2931837435549867,3.0249346354903865,1.0991969346640522,1.04639015288859,1.0061971540874908,3.4666200238673492
0.999567573905749,0.0805998206439535,0.24651108107160447,0.1416331103997327,0.2762464607424806,0.08211322646204054,0.26674383701474935,0.17612019222530154,0.3572684342965886
0.20743221145781518,3.7949266848898637,0.832563235584057,3.3129235457511066,4.243413817119792,2.0970783700061024,1.0675513996749615,1.6749781375898958,4.987203833271325
0.9017250895632232,0.7817861796442107,0.43629775409133814,0.7113466264387017,2.1204316614072614,0.3898550467192848,0.5525009082848551,0.41946411044768245,2.4953319995184193
0.985462819385577,1.4155131551478175,0.8341878715549227,1.2949237858451825,3.007085829958547,1.0997736981783173,1.0398448710179886,1.0044767811940571,3.44632537575278
0.9991961576848457,0.10501863786227988,0.2327735316565822,0.147696291706044,0.283804870798993,0.09239761953965571,0.2514330766749875,0.17048278362470892,0.36946007709971407
0.18419409880083004,3.7916016049977417,0.8720692438020123,3.3126079811802858,4.37730052287386,2.085666562617566,1.1168802808544465,1.676505630958259,5.139167014590186
0.9129404767705185,0.4710632088681192,0.8318633608913969,0.5825700456386683,3.3376173383581103,0.3598718966768464,1.0440837129955522,0.6327619850353398,3.861541236228407
0.9861124199332895,1.412061447298532,0.8426530066301164,1.2934660568880936,3.0354089118854777,1.0998749024714458,1.0503184999758501,1.0078629623454212,3.47849437936781
0.9998999337745995,0.07338852632793784,0.2609871745326957,0.1451312648518729,0.26453214067179415,0.07920764154332995,0.283276638566947,0.1845985639855271,0.3371129481241705
