s,RMSE_train,RMSE_val,RMSE_both,RMSE_test,RMSEw_train,RMSEw_val,RMSEw_both,RMSEw_test
0.05645428817118975,331221.3939598381,1103.4909198837754,286861.60673759604,68689.35242879046,145941.6578934689,1280.9077807919211,109475.88989278817,88398.69760399686
0.7890379563785901,623123.5310474627,735.6985713404051,539669.0296907066,67525.03663741836,286568.38063843077,882.0951632325472,214960.43495430832,87332.19565220122
0.8446006276475345,24921.281670940265,106.98506700769367,21583.652994951914,6230.579780950039,10795.153097628274,123.5181458468405,8097.952989526254,8009.990059526328
0.9486589608444227,8921.708844707713,14.972583854894513,7726.832412031101,1178.9539641241672,4063.5549620180013,17.763755446678474,3048.1591860645085,1521.7071642160101
0.9615562541239003,3174.984029269326,8.024299326558667,2749.762912830495,174.49501140717504,1565.4099353592458,8.740225846182417,1174.253110681434,217.58760570115902
0.9877882860601259,857.2746796081499,5.5743643705364985,742.465535132221,267.5470429130646,365.69266404988076,6.320840533201472,274.3381102337661,343.25596221078376
0.05655758910681592,334562.2719194953,1112.0091433785553,289755.0454045003,67147.31240621017,147606.7436701238,1268.026169413219,110724.89312221919,86481.37476047155
0.7891083071271408,623709.5556110794,741.0799268230713,540176.5699946882,66357.11682430613,286929.5151962732,874.1067786625633,215231.33231639894,85868.57834424055
0.8446170521493465,25259.466338508882,107.81464077479524,21876.54488770398,6082.927311739118,10962.149508963936,122.23706955135026,8223.217789437718,7826.62065648898
0.9486445977953281,8989.762219688047,15.098174751174584,7785.771465288356,1160.340591830602,4096.655440480851,17.57781378450536,3072.9884477771666,1498.6706176827647
0.9615630888518436,3157.9233798801556,8.082616248233409,2734.9872465109324,163.3252649750874,1556.6596890693509,8.646281575663888,1167.6895773047156,203.789548061184
0.9878007320728612,865.1124002550478,5.621504845668923,749.2535943669847,259.5729801185724,369.72045791630984,6.249176027133352,277.35940163759466,333.34513377237784
0.046213239231338694,50373.7371300259,13407.405014697088,44139.084876066496,221106.6520452823,37790.188968540526,17900.50631859072,29849.01368224286,276638.5755721149
0.7633740142132053,137247.05826218514,53839.37851035923,121874.85669338972,758514.4349542721,97290.4854220692,71466.77892044808,82047.11657080229,944647.9693626973
0.8434299469973597,4102.805653666251,959.2005963830482,3585.5292399534737,16833.046767527525,3100.078569280038,1283.6393579139778,2419.8032816492478,21093.975964229372
0.9507768239213013,682.9321371349033,251.58900944109368,604.6924570880701,3649.485968747184,512.7368433602176,334.32443348132176,422.65698948775815,4548.965555771381
0.9627815739544358,145.8048966859499,180.17586792486594,155.11048226426942,1897.7731024809598,96.32699295979184,236.75669890574028,144.54367518066124,2337.203733719978
0.9865888986280191,208.61727483428405,75.17200280428395,184.5441430029412,1109.1881466937318,149.8578894985349,100.03250397891513,124.01526403756361,1383.0223450502617
0.04767068855919083,68034.62148469214,11543.092950229682,59204.68003256193,199648.10344753115,30574.802682805566,15431.939086439364,24306.963880909094,250184.1809459775
0.7666668206866731,184953.86946859903,44502.683432808124,161720.7147038354,640416.2416702107,75583.60707025597,59096.912956528766,64615.34135006895,798347.5724606676
0.843605741990901,5534.571002624994,817.5737628322801,4810.722813016598,15242.325164942853,2523.839044293167,1096.037454733766,1977.3075914449832,19135.089252365884
0.9506063945931225,927.8775151207332,234.11751078736083,812.0857251361722,3476.218958802747,419.95372169899656,311.26681473076343,354.73212359129593,4337.280394041326
0.9627236692094281,213.23793465397222,171.52907832098916,203.61636017853968,1798.0270127430638,75.69029388406074,225.32534581099748,132.005231709923,2214.204384785617
0.986851570066485,283.5162889607854,58.05917364201595,247.2546178852536,915.2938222128272,118.6935208037631,77.43363744439233,97.80257180444092,1143.7651331922486
0.04620987246560842,50373.83935887311,13411.702642224764,44139.49869011327,221156.1790931248,37821.35141191925,17906.1960563535,29872.15013335723,276699.6385158283
0.7633461841009097,137243.1132260978,53921.246274526355,121880.56980330494,759547.8021142501,97666.37859076943,71575.23857112559,82323.99646358,945927.9216158026
0.8434295808705594,4102.792954311771,959.4956822430438,3585.5380724355823,16836.354747941707,3102.3268459643514,1284.030110936981,2421.4807893808825,21098.048714884484
0.9507773537739389,682.9275074131041,251.64252974950324,604.6941009105425,3650.0168896110895,513.2748627417634,334.3950632762833,423.0396946859334,4549.614241509912
0.9627826962108621,145.77179738307893,180.34349694805206,155.13583200820062,1899.7071424629116,97.30761575875833,236.97830719499748,145.01355316677783,2339.5886815253943
0.9865852043950364,208.6055449595349,75.41519363791103,184.55899423276003,1111.944262681232,150.7358931475568,100.35358579505608,124.68374741225233,1386.42315388294
